Country,Sector,Year of Date,Month of Date,adjusted_unit,adjusted_unit_value
South Korea,Industrial,2021,May,Gigawatt-hour,17762.892
South Korea,Household,2021,May,Gigawatt-hour,4822.356
South Korea,Power,2021,June,Gigawatt-hour,20847.372
South Korea,Other,2021,June,Gigawatt-hour,2179.128
South Korea,Industrial,2021,June,Gigawatt-hour,15665.16
South Korea,Household,2021,June,Gigawatt-hour,5046.552
South Korea,Power,2021,July,Gigawatt-hour,24295.992
South Korea,Other,2021,July,Gigawatt-hour,2360.484
South Korea,Industrial,2021,July,Gigawatt-hour,15582.336
South Korea,Household,2021,July,Gigawatt-hour,6267.492
South Korea,Power,2021,August,Gigawatt-hour,21477.12
South Korea,Other,2021,August,Gigawatt-hour,2167.704
South Korea,Industrial,2021,August,Gigawatt-hour,14732.676
South Korea,Household,2021,August,Gigawatt-hour,5579.196
South Korea,Power,2021,September,Gigawatt-hour,19525.044
South Korea,Other,2021,September,Gigawatt-hour,2013.48
South Korea,Industrial,2021,September,Gigawatt-hour,14895.468
South Korea,Household,2021,September,Gigawatt-hour,5037.984
South Korea,Power,2021,October,Gigawatt-hour,19822.068
South Korea,Other,2021,October,Gigawatt-hour,2034.9
South Korea,Industrial,2021,October,Gigawatt-hour,19225.164
South Korea,Household,2021,October,Gigawatt-hour,6077.568
South Korea,Power,2021,November,Gigawatt-hour,18863.88
South Korea,Other,2021,November,Gigawatt-hour,1950.648
South Korea,Industrial,2021,November,Gigawatt-hour,28200.144
South Korea,Household,2021,November,Gigawatt-hour,7471.296
South Korea,Power,2021,December,Gigawatt-hour,19025.244
South Korea,Other,2021,December,Gigawatt-hour,2466.156
South Korea,Industrial,2021,December,Gigawatt-hour,40816.524
South Korea,Household,2021,December,Gigawatt-hour,10113.096
South Korea,Power,2020,January,Gigawatt-hour,20877.36
South Korea,Other,2020,January,Gigawatt-hour,2166.276
South Korea,Industrial,2020,January,Gigawatt-hour,37526.412
South Korea,Household,2020,January,Gigawatt-hour,9656.136
South Korea,Power,2020,February,Gigawatt-hour,18315.528
South Korea,Other,2020,February,Gigawatt-hour,2027.76
South Korea,Industrial,2020,February,Gigawatt-hour,33866.448
South Korea,Household,2020,February,Gigawatt-hour,8615.124
South Korea,Power,2020,March,Gigawatt-hour,18411.204
South Korea,Other,2020,March,Gigawatt-hour,2044.896
South Korea,Industrial,2020,March,Gigawatt-hour,28310.1
South Korea,Household,2020,March,Gigawatt-hour,7738.332
South Korea,Power,2020,April,Gigawatt-hour,12597.816
South Korea,Other,2020,April,Gigawatt-hour,1873.536
South Korea,Industrial,2020,April,Gigawatt-hour,22328.208
South Korea,Household,2020,April,Gigawatt-hour,5654.88
South Korea,Power,2020,May,Gigawatt-hour,10858.512
South Korea,Other,2020,May,Gigawatt-hour,2007.768
South Korea,Industrial,2020,May,Gigawatt-hour,15389.556
South Korea,Household,2020,May,Gigawatt-hour,3986.976
South Korea,Power,2020,June,Gigawatt-hour,14368.536
South Korea,Other,2020,June,Gigawatt-hour,1777.86
South Korea,Industrial,2020,June,Gigawatt-hour,14215.74
South Korea,Household,2020,June,Gigawatt-hour,3946.992
South Korea,Power,2020,July,Gigawatt-hour,15760.836
South Korea,Other,2020,July,Gigawatt-hour,2299.08
South Korea,Industrial,2020,July,Gigawatt-hour,14347.116
South Korea,Household,2020,July,Gigawatt-hour,4449.648
South Korea,Power,2020,August,Gigawatt-hour,20718.852
South Korea,Other,2020,August,Gigawatt-hour,2299.08
South Korea,Industrial,2020,August,Gigawatt-hour,14054.376
South Korea,Household,2020,August,Gigawatt-hour,5189.352
South Korea,Power,2020,September,Gigawatt-hour,18838.176
South Korea,Other,2020,September,Gigawatt-hour,2343.348
South Korea,Industrial,2020,September,Gigawatt-hour,14458.5
South Korea,Household,2020,September,Gigawatt-hour,4345.404
South Korea,Power,2020,October,Gigawatt-hour,18062.772
South Korea,Other,2020,October,Gigawatt-hour,2419.032
South Korea,Industrial,2020,October,Gigawatt-hour,18729.648
South Korea,Household,2020,October,Gigawatt-hour,4618.152
South Korea,Power,2020,November,Gigawatt-hour,17504.424
South Korea,Other,2020,November,Gigawatt-hour,2361.912
South Korea,Industrial,2020,November,Gigawatt-hour,26849.256
South Korea,Household,2020,November,Gigawatt-hour,7532.7
South Korea,Power,2020,December,Gigawatt-hour,22886.556
South Korea,Other,2020,December,Gigawatt-hour,2776.032
South Korea,Industrial,2020,December,Gigawatt-hour,40783.68
South Korea,Household,2020,December,Gigawatt-hour,10358.712
South Korea,Power,2019,January,Gigawatt-hour,20301.876
South Korea,Other,2019,January,Gigawatt-hour,1759.296
South Korea,Industrial,2019,January,Gigawatt-hour,41630.484
South Korea,Household,2019,January,Gigawatt-hour,8240.988
South Korea,Power,2019,February,Gigawatt-hour,16276.344
South Korea,Other,2019,February,Gigawatt-hour,1740.732
South Korea,Industrial,2019,February,Gigawatt-hour,33729.36
South Korea,Household,2019,February,Gigawatt-hour,6633.06
South Korea,Power,2019,March,Gigawatt-hour,17255.952
South Korea,Other,2019,March,Gigawatt-hour,1416.576
South Korea,Industrial,2019,March,Gigawatt-hour,29373.96
South Korea,Household,2019,March,Gigawatt-hour,6475.98
South Korea,Power,2019,April,Gigawatt-hour,17924.256
South Korea,Other,2019,April,Gigawatt-hour,1667.904
South Korea,Industrial,2019,April,Gigawatt-hour,23520.588
South Korea,Household,2019,April,Gigawatt-hour,4282.572
South Korea,Power,2019,May,Gigawatt-hour,16797.564
South Korea,Other,2019,May,Gigawatt-hour,1396.584
South Korea,Industrial,2019,May,Gigawatt-hour,17501.568
South Korea,Household,2019,May,Gigawatt-hour,3194.436
South Korea,Power,2019,June,Gigawatt-hour,14651.28
South Korea,Other,2019,June,Gigawatt-hour,1646.484
South Korea,Industrial,2019,June,Gigawatt-hour,15529.5
South Korea,Household,2019,June,Gigawatt-hour,2971.668
South Korea,Power,2019,July,Gigawatt-hour,19656.42
South Korea,Other,2019,July,Gigawatt-hour,1929.228
South Korea,Industrial,2019,July,Gigawatt-hour,15289.596
South Korea,Household,2019,July,Gigawatt-hour,3654.252
South Korea,Power,2019,August,Gigawatt-hour,20223.336
South Korea,Other,2019,August,Gigawatt-hour,1940.652
South Korea,Industrial,2019,August,Gigawatt-hour,14484.204
South Korea,Household,2019,August,Gigawatt-hour,3705.66
South Korea,Power,2019,September,Gigawatt-hour,15799.392
South Korea,Other,2019,September,Gigawatt-hour,1829.268
South Korea,Industrial,2019,September,Gigawatt-hour,14055.804
South Korea,Household,2019,September,Gigawatt-hour,3023.076
South Korea,Power,2019,October,Gigawatt-hour,15656.592
South Korea,Other,2019,October,Gigawatt-hour,1919.232
South Korea,Industrial,2019,October,Gigawatt-hour,17844.288
South Korea,Household,2019,October,Gigawatt-hour,4022.676
South Korea,Power,2019,November,Gigawatt-hour,18429.768
South Korea,Other,2019,November,Gigawatt-hour,1782.144
South Korea,Industrial,2019,November,Gigawatt-hour,26993.484
South Korea,Household,2019,November,Gigawatt-hour,5934.768
South Korea,Power,2019,December,Gigawatt-hour,24088.932
South Korea,Other,2019,December,Gigawatt-hour,2200.548
South Korea,Industrial,2019,December,Gigawatt-hour,37245.096
South Korea,Household,2019,December,Gigawatt-hour,7912.548
Taiwan,Power,2024,January,Gigawatt-hour,19078.5
Taiwan,Other,2024,January,Gigawatt-hour,1050.41475
Taiwan,Industrial,2024,January,Gigawatt-hour,3849.34725
Taiwan,Household,2024,January,Gigawatt-hour,854.238
Taiwan,Power,2024,February,Gigawatt-hour,15435
Taiwan,Other,2024,February,Gigawatt-hour,867.42495
Taiwan,Industrial,2024,February,Gigawatt-hour,3498.65145
Taiwan,Household,2024,February,Gigawatt-hour,705.4236
Taiwan,Power,2024,March,Gigawatt-hour,17094
Taiwan,Other,2024,March,Gigawatt-hour,969.57945
Taiwan,Industrial,2024,March,Gigawatt-hour,4069.42095
Taiwan,Household,2024,March,Gigawatt-hour,788.4996
Taiwan,Power,2024,April,Gigawatt-hour,18123
Taiwan,Other,2024,April,Gigawatt-hour,1001.55825
Taiwan,Industrial,2024,April,Gigawatt-hour,3738.43575
Taiwan,Household,2024,April,Gigawatt-hour,814.506
Taiwan,Power,2024,May,Gigawatt-hour,18469.5
Taiwan,Other,2024,May,Gigawatt-hour,1016.2152
Taiwan,Industrial,2024,May,Gigawatt-hour,3711.8592
Taiwan,Household,2024,May,Gigawatt-hour,826.4256
Taiwan,Power,2024,June,Gigawatt-hour,20202
Taiwan,Other,2024,June,Gigawatt-hour,1075.7313
Taiwan,Industrial,2024,June,Gigawatt-hour,3278.4423
Taiwan,Household,2024,June,Gigawatt-hour,874.8264
Taiwan,Power,2024,July,Gigawatt-hour,22333.5
Taiwan,Other,2024,July,Gigawatt-hour,1162.7847
Taiwan,Industrial,2024,July,Gigawatt-hour,3047.0937
Taiwan,Household,2024,July,Gigawatt-hour,945.6216
Taiwan,Power,2024,August,Gigawatt-hour,22659
Taiwan,Other,2024,August,Gigawatt-hour,1178.32995
Taiwan,Industrial,2024,August,Gigawatt-hour,3060.90645
Taiwan,Household,2024,August,Gigawatt-hour,958.2636
Taiwan,Power,2024,September,Gigawatt-hour,21388.5
Taiwan,Other,2024,September,Gigawatt-hour,1120.59045
Taiwan,Industrial,2024,September,Gigawatt-hour,3071.10195
Taiwan,Household,2024,September,Gigawatt-hour,911.3076
Taiwan,Power,2024,October,Gigawatt-hour,20790
Taiwan,Other,2024,October,Gigawatt-hour,1101.04785
Taiwan,Industrial,2024,October,Gigawatt-hour,3243.03735
Taiwan,Household,2024,October,Gigawatt-hour,895.4148
Taiwan,Power,2024,November,Gigawatt-hour,19981.5
Taiwan,Other,2024,November,Gigawatt-hour,1064.1834
Taiwan,Industrial,2024,November,Gigawatt-hour,3246.8814
Taiwan,Household,2024,November,Gigawatt-hour,865.4352
Taiwan,Power,2024,December,Gigawatt-hour,19551
Taiwan,Other,2024,December,Gigawatt-hour,1057.52115
Taiwan,Industrial,2024,December,Gigawatt-hour,3531.96165
Taiwan,Household,2024,December,Gigawatt-hour,860.0172
Taiwan,Power,2023,January,Gigawatt-hour,16138.5
Taiwan,Other,2023,January,Gigawatt-hour,886.07925
Taiwan,Industrial,2023,January,Gigawatt-hour,3202.32675
Taiwan,Household,2023,January,Gigawatt-hour,720.594
Taiwan,Power,2023,February,Gigawatt-hour,16464
Taiwan,Other,2023,February,Gigawatt-hour,924.7203
Taiwan,Industrial,2023,February,Gigawatt-hour,3720.2613
Taiwan,Household,2023,February,Gigawatt-hour,752.0184
Taiwan,Power,2023,March,Gigawatt-hour,17839.5
Taiwan,Other,2023,March,Gigawatt-hour,1010.8854
Taiwan,Industrial,2023,March,Gigawatt-hour,4225.5234
Taiwan,Household,2023,March,Gigawatt-hour,822.0912
Taiwan,Power,2023,April,Gigawatt-hour,16768.5
Taiwan,Other,2023,April,Gigawatt-hour,942.04215
Taiwan,Industrial,2023,April,Gigawatt-hour,3793.85265
Taiwan,Household,2023,April,Gigawatt-hour,766.1052
Taiwan,Power,2023,May,Gigawatt-hour,17881.5
Taiwan,Other,2023,May,Gigawatt-hour,988.6779
Taiwan,Industrial,2023,May,Gigawatt-hour,3698.7909
Taiwan,Household,2023,May,Gigawatt-hour,804.0312
Taiwan,Power,2023,June,Gigawatt-hour,17850
Taiwan,Other,2023,June,Gigawatt-hour,972.24435
Taiwan,Industrial,2023,June,Gigawatt-hour,3371.58885
Taiwan,Household,2023,June,Gigawatt-hour,790.6668
Taiwan,Power,2023,July,Gigawatt-hour,19845
Taiwan,Other,2023,July,Gigawatt-hour,1052.6355
Taiwan,Industrial,2023,July,Gigawatt-hour,3131.3205
Taiwan,Household,2023,July,Gigawatt-hour,856.044
Taiwan,Power,2023,August,Gigawatt-hour,19908
Taiwan,Other,2023,August,Gigawatt-hour,1054.85625
Taiwan,Industrial,2023,August,Gigawatt-hour,3116.79375
Taiwan,Household,2023,August,Gigawatt-hour,857.85
Taiwan,Power,2023,September,Gigawatt-hour,18354
Taiwan,Other,2023,September,Gigawatt-hour,990.01035
Taiwan,Industrial,2023,September,Gigawatt-hour,3255.37485
Taiwan,Household,2023,September,Gigawatt-hour,805.1148
Taiwan,Power,2023,October,Gigawatt-hour,18522
Taiwan,Other,2023,October,Gigawatt-hour,994.0077
Taiwan,Industrial,2023,October,Gigawatt-hour,3174.6267
Taiwan,Household,2023,October,Gigawatt-hour,808.3656
Taiwan,Power,2023,November,Gigawatt-hour,17797.5
Taiwan,Other,2023,November,Gigawatt-hour,964.24965
Taiwan,Industrial,2023,November,Gigawatt-hour,3249.58515
Taiwan,Household,2023,November,Gigawatt-hour,784.1652
Taiwan,Power,2023,December,Gigawatt-hour,18994.5
Taiwan,Other,2023,December,Gigawatt-hour,1027.7631
Taiwan,Industrial,2023,December,Gigawatt-hour,3438.9201
Taiwan,Household,2023,December,Gigawatt-hour,835.8168
Taiwan,Power,2022,January,Gigawatt-hour,18070.5
Taiwan,Other,2022,January,Gigawatt-hour,924.4536
Taiwan,Industrial,2022,January,Gigawatt-hour,3762.6414
Taiwan,Household,2022,January,Gigawatt-hour,825.405
Taiwan,Power,2022,February,Gigawatt-hour,14647.5
Taiwan,Other,2022,February,Gigawatt-hour,769.692
Taiwan,Industrial,2022,February,Gigawatt-hour,3530.583
Taiwan,Household,2022,February,Gigawatt-hour,687.225
Taiwan,Power,2022,March,Gigawatt-hour,18616.5
Taiwan,Other,2022,March,Gigawatt-hour,967.6716
Taiwan,Industrial,2022,March,Gigawatt-hour,4237.3359
Taiwan,Household,2022,March,Gigawatt-hour,863.9925
Taiwan,Power,2022,April,Gigawatt-hour,16390.5
Taiwan,Other,2022,April,Gigawatt-hour,854.07
Taiwan,Industrial,2022,April,Gigawatt-hour,3780.3675
Taiwan,Household,2022,April,Gigawatt-hour,762.5625
Taiwan,Power,2022,May,Gigawatt-hour,17409
Taiwan,Other,2022,May,Gigawatt-hour,894.4068
Taiwan,Industrial,2022,May,Gigawatt-hour,3714.5157
Taiwan,Household,2022,May,Gigawatt-hour,798.5775
Taiwan,Power,2022,June,Gigawatt-hour,18868.5
Taiwan,Other,2022,June,Gigawatt-hour,938.0364
Taiwan,Industrial,2022,June,Gigawatt-hour,3285.4311
Taiwan,Household,2022,June,Gigawatt-hour,837.5325
Taiwan,Power,2022,July,Gigawatt-hour,21157.5
Taiwan,Other,2022,July,Gigawatt-hour,1028.1768
Taiwan,Industrial,2022,July,Gigawatt-hour,3125.3082
Taiwan,Household,2022,July,Gigawatt-hour,918.015
Taiwan,Power,2022,August,Gigawatt-hour,20779.5
Taiwan,Other,2022,August,Gigawatt-hour,1012.9476
Taiwan,Industrial,2022,August,Gigawatt-hour,3143.6349
Taiwan,Household,2022,August,Gigawatt-hour,904.4175
Taiwan,Power,2022,September,Gigawatt-hour,19225.5
Taiwan,Other,2022,September,Gigawatt-hour,945.4452
Taiwan,Industrial,2022,September,Gigawatt-hour,3103.4073
Taiwan,Household,2022,September,Gigawatt-hour,844.1475
Taiwan,Power,2022,October,Gigawatt-hour,19120.5
Taiwan,Other,2022,October,Gigawatt-hour,945.8568
Taiwan,Industrial,2022,October,Gigawatt-hour,3218.1282
Taiwan,Household,2022,October,Gigawatt-hour,844.515
Taiwan,Power,2022,November,Gigawatt-hour,17293.5
Taiwan,Other,2022,November,Gigawatt-hour,873.8268
Taiwan,Industrial,2022,November,Gigawatt-hour,3343.9707
Taiwan,Household,2022,November,Gigawatt-hour,780.2025
Taiwan,Power,2022,December,Gigawatt-hour,18795
Taiwan,Other,2022,December,Gigawatt-hour,949.5612
Taiwan,Industrial,2022,December,Gigawatt-hour,3631.1163
Taiwan,Household,2022,December,Gigawatt-hour,847.8225
Taiwan,Power,2021,January,Gigawatt-hour,16684.5
Taiwan,Other,2021,January,Gigawatt-hour,869.8536
Taiwan,Industrial,2021,January,Gigawatt-hour,3642.8364
Taiwan,Household,2021,January,Gigawatt-hour,768.81
Taiwan,Power,2021,February,Gigawatt-hour,12757.5
Taiwan,Other,2021,February,Gigawatt-hour,690.228
Taiwan,Industrial,2021,February,Gigawatt-hour,3372.222
Taiwan,Household,2021,February,Gigawatt-hour,610.05
Taiwan,Power,2021,March,Gigawatt-hour,16506
Taiwan,Other,2021,March,Gigawatt-hour,869.022
Taiwan,Industrial,2021,March,Gigawatt-hour,3801.903
Taiwan,Household,2021,March,Gigawatt-hour,768.075
Taiwan,Power,2021,April,Gigawatt-hour,16348.5
Taiwan,Other,2021,April,Gigawatt-hour,852.39
Taiwan,Industrial,2021,April,Gigawatt-hour,3570.735
Taiwan,Household,2021,April,Gigawatt-hour,753.375
Taiwan,Power,2021,May,Gigawatt-hour,18175.5
Taiwan,Other,2021,May,Gigawatt-hour,917.2548
Taiwan,Industrial,2021,May,Gigawatt-hour,3259.5402
Taiwan,Household,2021,May,Gigawatt-hour,810.705
Taiwan,Power,2021,June,Gigawatt-hour,17083.5
Taiwan,Other,2021,June,Gigawatt-hour,866.943
Taiwan,Industrial,2021,June,Gigawatt-hour,3175.8195
Taiwan,Household,2021,June,Gigawatt-hour,766.2375
Taiwan,Power,2021,July,Gigawatt-hour,19624.5
Taiwan,Other,2021,July,Gigawatt-hour,969.6456
Taiwan,Industrial,2021,July,Gigawatt-hour,3034.8444
Taiwan,Household,2021,July,Gigawatt-hour,857.01
Taiwan,Power,2021,August,Gigawatt-hour,18889.5
Taiwan,Other,2021,August,Gigawatt-hour,940.5396
Taiwan,Industrial,2021,August,Gigawatt-hour,3089.6754
Taiwan,Household,2021,August,Gigawatt-hour,831.285
Taiwan,Power,2021,September,Gigawatt-hour,18448.5
Taiwan,Other,2021,September,Gigawatt-hour,918.5022
Taiwan,Industrial,2021,September,Gigawatt-hour,3015.6903
Taiwan,Household,2021,September,Gigawatt-hour,811.8075
Taiwan,Power,2021,October,Gigawatt-hour,19698
Taiwan,Other,2021,October,Gigawatt-hour,971.3088
Taiwan,Industrial,2021,October,Gigawatt-hour,3000.2112
Taiwan,Household,2021,October,Gigawatt-hour,858.48
Taiwan,Power,2021,November,Gigawatt-hour,19194
Taiwan,Other,2021,November,Gigawatt-hour,962.577
Taiwan,Industrial,2021,November,Gigawatt-hour,3300.1605
Taiwan,Household,2021,November,Gigawatt-hour,850.7625
Taiwan,Power,2021,December,Gigawatt-hour,18690
Taiwan,Other,2021,December,Gigawatt-hour,950.103
Taiwan,Industrial,2021,December,Gigawatt-hour,3512.6595
Taiwan,Household,2021,December,Gigawatt-hour,839.7375
Taiwan,Power,2020,January,Gigawatt-hour,14668.5
Taiwan,Other,2020,January,Gigawatt-hour,819.13545
Taiwan,Industrial,2020,January,Gigawatt-hour,2972.6466
Taiwan,Household,2020,January,Gigawatt-hour,723.21795
Taiwan,Power,2020,February,Gigawatt-hour,15109.5
Taiwan,Other,2020,February,Gigawatt-hour,845.5881
Taiwan,Industrial,2020,February,Gigawatt-hour,3101.3388
Taiwan,Household,2020,February,Gigawatt-hour,746.5731
Taiwan,Power,2020,March,Gigawatt-hour,16737
Taiwan,Other,2020,March,Gigawatt-hour,925.3944
Taiwan,Industrial,2020,March,Gigawatt-hour,3192.5712
Taiwan,Household,2020,March,Gigawatt-hour,817.0344
Taiwan,Power,2020,April,Gigawatt-hour,14731.5
Taiwan,Other,2020,April,Gigawatt-hour,826.30905
Taiwan,Industrial,2020,April,Gigawatt-hour,3064.1394
Taiwan,Household,2020,April,Gigawatt-hour,729.55155
Taiwan,Power,2020,May,Gigawatt-hour,17083.5
Taiwan,Other,2020,May,Gigawatt-hour,911.49555
Taiwan,Industrial,2020,May,Gigawatt-hour,2546.7414
Taiwan,Household,2020,May,Gigawatt-hour,804.76305
Taiwan,Power,2020,June,Gigawatt-hour,16957.5
Taiwan,Other,2020,June,Gigawatt-hour,905.21865
Taiwan,Industrial,2020,June,Gigawatt-hour,2537.5602
Taiwan,Household,2020,June,Gigawatt-hour,799.22115
Taiwan,Power,2020,July,Gigawatt-hour,17724
Taiwan,Other,2020,July,Gigawatt-hour,935.70645
Taiwan,Industrial,2020,July,Gigawatt-hour,2427.6546
Taiwan,Household,2020,July,Gigawatt-hour,826.13895
Taiwan,Power,2020,August,Gigawatt-hour,17062.5
Taiwan,Other,2020,August,Gigawatt-hour,911.0472
Taiwan,Industrial,2020,August,Gigawatt-hour,2558.0856
Taiwan,Household,2020,August,Gigawatt-hour,804.3672
Taiwan,Power,2020,September,Gigawatt-hour,15928.5
Taiwan,Other,2020,September,Gigawatt-hour,864.86715
Taiwan,Industrial,2020,September,Gigawatt-hour,2697.5382
Taiwan,Household,2020,September,Gigawatt-hour,763.59465
Taiwan,Power,2020,October,Gigawatt-hour,16705.5
Taiwan,Other,2020,October,Gigawatt-hour,903.42525
Taiwan,Industrial,2020,October,Gigawatt-hour,2750.937
Taiwan,Household,2020,October,Gigawatt-hour,797.63775
Taiwan,Power,2020,November,Gigawatt-hour,17136
Taiwan,Other,2020,November,Gigawatt-hour,926.2911
Taiwan,Industrial,2020,November,Gigawatt-hour,2812.8828
Taiwan,Household,2020,November,Gigawatt-hour,817.8261
Taiwan,Power,2020,December,Gigawatt-hour,17713.5
Taiwan,Other,2020,December,Gigawatt-hour,963.50415
Taiwan,Industrial,2020,December,Gigawatt-hour,3036.8142
Taiwan,Household,2020,December,Gigawatt-hour,850.68165
Taiwan,Power,2019,January,Gigawatt-hour,14868
Taiwan,Other,2019,January,Gigawatt-hour,789.7428
Taiwan,Industrial,2019,January,Gigawatt-hour,2995.3224
Taiwan,Household,2019,January,Gigawatt-hour,750.9348
Taiwan,Power,2019,February,Gigawatt-hour,11550
Taiwan,Other,2019,February,Gigawatt-hour,629.0592
Taiwan,Industrial,2019,February,Gigawatt-hour,2678.7936
Taiwan,Household,2019,February,Gigawatt-hour,598.1472
Taiwan,Power,2019,March,Gigawatt-hour,13671
Taiwan,Other,2019,March,Gigawatt-hour,736.32405
Taiwan,Industrial,2019,March,Gigawatt-hour,2984.0349
Taiwan,Household,2019,March,Gigawatt-hour,700.14105
Taiwan,Power,2019,April,Gigawatt-hour,15225
Taiwan,Other,2019,April,Gigawatt-hour,792.3069
Taiwan,Industrial,2019,April,Gigawatt-hour,2696.3202
Taiwan,Household,2019,April,Gigawatt-hour,753.3729
Taiwan,Power,2019,May,Gigawatt-hour,14353.5
Taiwan,Other,2019,May,Gigawatt-hour,762.3924
Taiwan,Industrial,2019,May,Gigawatt-hour,2891.1792
Taiwan,Household,2019,May,Gigawatt-hour,724.9284
Taiwan,Power,2019,June,Gigawatt-hour,13524
Taiwan,Other,2019,June,Gigawatt-hour,717.52065
Taiwan,Industrial,2019,June,Gigawatt-hour,2705.7177
Taiwan,Household,2019,June,Gigawatt-hour,682.26165
Taiwan,Power,2019,July,Gigawatt-hour,17020.5
Taiwan,Other,2019,July,Gigawatt-hour,864.52905
Taiwan,Industrial,2019,July,Gigawatt-hour,2534.4249
Taiwan,Household,2019,July,Gigawatt-hour,822.04605
Taiwan,Power,2019,August,Gigawatt-hour,15592.5
Taiwan,Other,2019,August,Gigawatt-hour,802.5633
Taiwan,Industrial,2019,August,Gigawatt-hour,2560.8114
Taiwan,Household,2019,August,Gigawatt-hour,763.1253
Taiwan,Power,2019,September,Gigawatt-hour,14563.5
Taiwan,Other,2019,September,Gigawatt-hour,755.98215
Taiwan,Industrial,2019,September,Gigawatt-hour,2536.1847
Taiwan,Household,2019,September,Gigawatt-hour,718.83315
Taiwan,Power,2019,October,Gigawatt-hour,16296
Taiwan,Other,2019,October,Gigawatt-hour,831.6231
Taiwan,Industrial,2019,October,Gigawatt-hour,2514.6198
Taiwan,Household,2019,October,Gigawatt-hour,790.7571
Taiwan,Power,2019,November,Gigawatt-hour,17304
Taiwan,Other,2019,November,Gigawatt-hour,877.7769
Taiwan,Industrial,2019,November,Gigawatt-hour,2550.5802
Taiwan,Household,2019,November,Gigawatt-hour,834.6429
Taiwan,Power,2019,December,Gigawatt-hour,16023
Taiwan,Other,2019,December,Gigawatt-hour,829.48635
Taiwan,Industrial,2019,December,Gigawatt-hour,2739.2883
Taiwan,Household,2019,December,Gigawatt-hour,788.72535
Thailand,Power,2024,January,Gigawatt-hour,23153.44
Thailand,Other,2024,January,Gigawatt-hour,967.78
Thailand,Industrial,2024,January,Gigawatt-hour,14858.02
Thailand,Power,2024,February,Gigawatt-hour,24108.42
Thailand,Other,2024,February,Gigawatt-hour,931.25
Thailand,Industrial,2024,February,Gigawatt-hour,13908.09
Thailand,Power,2024,March,Gigawatt-hour,30038.61
Thailand,Other,2024,March,Gigawatt-hour,995.4
Thailand,Industrial,2024,March,Gigawatt-hour,14102.23
Thailand,Power,2024,April,Gigawatt-hour,30059.72
Thailand,Other,2024,April,Gigawatt-hour,891.98
Thailand,Industrial,2024,April,Gigawatt-hour,14191.38
Thailand,Power,2024,May,Gigawatt-hour,30932.68
Thailand,Other,2024,May,Gigawatt-hour,940.17
Thailand,Industrial,2024,May,Gigawatt-hour,14692.12
Thailand,Power,2024,June,Gigawatt-hour,28338.24
Thailand,Other,2024,June,Gigawatt-hour,909.83
Thailand,Industrial,2024,June,Gigawatt-hour,14485.8
Thailand,Power,2024,July,Gigawatt-hour,25337.87
Thailand,Other,2024,July,Gigawatt-hour,894.08
Thailand,Industrial,2024,July,Gigawatt-hour,14646.03
Thailand,Power,2024,August,Gigawatt-hour,27384.11
Thailand,Other,2024,August,Gigawatt-hour,903.32
Thailand,Industrial,2024,August,Gigawatt-hour,15116.12
Thailand,Power,2024,September,Gigawatt-hour,23842.67
Thailand,Other,2024,September,Gigawatt-hour,838.42
Thailand,Industrial,2024,September,Gigawatt-hour,14557.1
Thailand,Power,2024,October,Gigawatt-hour,24711.12
Thailand,Other,2024,October,Gigawatt-hour,857.22
Thailand,Industrial,2024,October,Gigawatt-hour,15484.77
Thailand,Power,2024,November,Gigawatt-hour,24333.22
Thailand,Other,2024,November,Gigawatt-hour,856.27
Thailand,Industrial,2024,November,Gigawatt-hour,14753.34
Thailand,Power,2024,December,Gigawatt-hour,21761.67
Thailand,Other,2024,December,Gigawatt-hour,847.98
Thailand,Industrial,2024,December,Gigawatt-hour,14507.75
Thailand,Power,2023,January,Gigawatt-hour,18360.51
Thailand,Other,2023,January,Gigawatt-hour,1152.16
Thailand,Industrial,2023,January,Gigawatt-hour,13567.58
Thailand,Power,2023,February,Gigawatt-hour,20047.02
Thailand,Other,2023,February,Gigawatt-hour,1073.94
Thailand,Industrial,2023,February,Gigawatt-hour,13270.32
Thailand,Power,2023,March,Gigawatt-hour,25208.82
Thailand,Other,2023,March,Gigawatt-hour,1207.39
Thailand,Industrial,2023,March,Gigawatt-hour,14332.6
Thailand,Power,2023,April,Gigawatt-hour,27374.87
Thailand,Other,2023,April,Gigawatt-hour,1061.44
Thailand,Industrial,2023,April,Gigawatt-hour,13468.88
Thailand,Power,2023,May,Gigawatt-hour,30564.03
Thailand,Other,2023,May,Gigawatt-hour,1142.92
Thailand,Industrial,2023,May,Gigawatt-hour,14148.33
Thailand,Power,2023,June,Gigawatt-hour,27829.83
Thailand,Other,2023,June,Gigawatt-hour,1106.07
Thailand,Industrial,2023,June,Gigawatt-hour,13727.6
Thailand,Power,2023,July,Gigawatt-hour,27752.76
Thailand,Other,2023,July,Gigawatt-hour,1096.83
Thailand,Industrial,2023,July,Gigawatt-hour,14738.22
Thailand,Power,2023,August,Gigawatt-hour,26434.69
Thailand,Other,2023,August,Gigawatt-hour,1087.59
Thailand,Industrial,2023,August,Gigawatt-hour,14867.27
Thailand,Power,2023,September,Gigawatt-hour,24021.06
Thailand,Other,2023,September,Gigawatt-hour,1016.82
Thailand,Industrial,2023,September,Gigawatt-hour,13843.52
Thailand,Power,2023,October,Gigawatt-hour,23383.92
Thailand,Other,2023,October,Gigawatt-hour,995.4
