Project Name,Likely Go-ahead,Field Type,Country,Region,Group,Hydrocarbon,Depth,Field/Block,Play Type,Operator,Partner1,Partner2,Partner3,Partner4,Partner5,First Oil Year,Sanctioned,Project Status,Comments,Gas Reserves (mmboe),Liquids Reserves (mmbbl),Total Reserves (mmboe),API,Sulfur,Measure Names,Measure Values
Azeri-Central-East (ACE) Platform,Yes,Offshore,Azerbaijan,FSU,Opec-Plus,Oil/Gas,Shallow,ACG field,Shallow Water,BP,Socar,MOL Group,Inpex,Others,Exxon Mobil,2024,Yes,Onstream,"Dec. 2024:  Socar has overtaken BP to become the biggest shareholder in the country’s ACG oil development and the BTC oil pipeline. The Azeri company took the bulk of Equinor’s equity in the two projects, under a deal that was finalized on Nov. 29, nearly", ,300.000, ,Medium/Light,Sweet,2027_Q4,
Azeri-Central-East (ACE) Platform,Yes,Offshore,Azerbaijan,FSU,Opec-Plus,Oil/Gas,Shallow,ACG field,Shallow Water,BP,Socar,MOL Group,Inpex,Others,Exxon Mobil,2024,Yes,Onstream,"Dec. 2024:  Socar has overtaken BP to become the biggest shareholder in the country’s ACG oil development and the BTC oil pipeline. The Azeri company took the bulk of Equinor’s equity in the two projects, under a deal that was finalized on Nov. 29, nearly", ,300.000, ,Medium/Light,Sweet,2027_Q3,
Azeri-Central-East (ACE) Platform,Yes,Offshore,Azerbaijan,FSU,Opec-Plus,Oil/Gas,Shallow,ACG field,Shallow Water,BP,Socar,MOL Group,Inpex,Others,Exxon Mobil,2024,Yes,Onstream,"Dec. 2024:  Socar has overtaken BP to become the biggest shareholder in the country’s ACG oil development and the BTC oil pipeline. The Azeri company took the bulk of Equinor’s equity in the two projects, under a deal that was finalized on Nov. 29, nearly", ,300.000, ,Medium/Light,Sweet,2027_Q2,
Azeri-Central-East (ACE) Platform,Yes,Offshore,Azerbaijan,FSU,Opec-Plus,Oil/Gas,Shallow,ACG field,Shallow Water,BP,Socar,MOL Group,Inpex,Others,Exxon Mobil,2024,Yes,Onstream,"Dec. 2024:  Socar has overtaken BP to become the biggest shareholder in the country’s ACG oil development and the BTC oil pipeline. The Azeri company took the bulk of Equinor’s equity in the two projects, under a deal that was finalized on Nov. 29, nearly", ,300.000, ,Medium/Light,Sweet,2027_Q1,
Azeri-Central-East (ACE) Platform,Yes,Offshore,Azerbaijan,FSU,Opec-Plus,Oil/Gas,Shallow,ACG field,Shallow Water,BP,Socar,MOL Group,Inpex,Others,Exxon Mobil,2024,Yes,Onstream,"Dec. 2024:  Socar has overtaken BP to become the biggest shareholder in the country’s ACG oil development and the BTC oil pipeline. The Azeri company took the bulk of Equinor’s equity in the two projects, under a deal that was finalized on Nov. 29, nearly", ,300.000, ,Medium/Light,Sweet,2026_Q4,
Azeri-Central-East (ACE) Platform,Yes,Offshore,Azerbaijan,FSU,Opec-Plus,Oil/Gas,Shallow,ACG field,Shallow Water,BP,Socar,MOL Group,Inpex,Others,Exxon Mobil,2024,Yes,Onstream,"Dec. 2024:  Socar has overtaken BP to become the biggest shareholder in the country’s ACG oil development and the BTC oil pipeline. The Azeri company took the bulk of Equinor’s equity in the two projects, under a deal that was finalized on Nov. 29, nearly", ,300.000, ,Medium/Light,Sweet,2026_Q3,
Azeri-Central-East (ACE) Platform,Yes,Offshore,Azerbaijan,FSU,Opec-Plus,Oil/Gas,Shallow,ACG field,Shallow Water,BP,Socar,MOL Group,Inpex,Others,Exxon Mobil,2024,Yes,Onstream,"Dec. 2024:  Socar has overtaken BP to become the biggest shareholder in the country’s ACG oil development and the BTC oil pipeline. The Azeri company took the bulk of Equinor’s equity in the two projects, under a deal that was finalized on Nov. 29, nearly", ,300.000, ,Medium/Light,Sweet,2026_Q2,5
Azeri-Central-East (ACE) Platform,Yes,Offshore,Azerbaijan,FSU,Opec-Plus,Oil/Gas,Shallow,ACG field,Shallow Water,BP,Socar,MOL Group,Inpex,Others,Exxon Mobil,2024,Yes,Onstream,"Dec. 2024:  Socar has overtaken BP to become the biggest shareholder in the country’s ACG oil development and the BTC oil pipeline. The Azeri company took the bulk of Equinor’s equity in the two projects, under a deal that was finalized on Nov. 29, nearly", ,300.000, ,Medium/Light,Sweet,2026_Q1,5
Azeri-Central-East (ACE) Platform,Yes,Offshore,Azerbaijan,FSU,Opec-Plus,Oil/Gas,Shallow,ACG field,Shallow Water,BP,Socar,MOL Group,Inpex,Others,Exxon Mobil,2024,Yes,Onstream,"Dec. 2024:  Socar has overtaken BP to become the biggest shareholder in the country’s ACG oil development and the BTC oil pipeline. The Azeri company took the bulk of Equinor’s equity in the two projects, under a deal that was finalized on Nov. 29, nearly", ,300.000, ,Medium/Light,Sweet,2025_Q4,10
Azeri-Central-East (ACE) Platform,Yes,Offshore,Azerbaijan,FSU,Opec-Plus,Oil/Gas,Shallow,ACG field,Shallow Water,BP,Socar,MOL Group,Inpex,Others,Exxon Mobil,2024,Yes,Onstream,"Dec. 2024:  Socar has overtaken BP to become the biggest shareholder in the country’s ACG oil development and the BTC oil pipeline. The Azeri company took the bulk of Equinor’s equity in the two projects, under a deal that was finalized on Nov. 29, nearly", ,300.000, ,Medium/Light,Sweet,2025_Q3,10
Azeri-Central-East (ACE) Platform,Yes,Offshore,Azerbaijan,FSU,Opec-Plus,Oil/Gas,Shallow,ACG field,Shallow Water,BP,Socar,MOL Group,Inpex,Others,Exxon Mobil,2024,Yes,Onstream,"Dec. 2024:  Socar has overtaken BP to become the biggest shareholder in the country’s ACG oil development and the BTC oil pipeline. The Azeri company took the bulk of Equinor’s equity in the two projects, under a deal that was finalized on Nov. 29, nearly", ,300.000, ,Medium/Light,Sweet,2025_Q2,20
Azeri-Central-East (ACE) Platform,Yes,Offshore,Azerbaijan,FSU,Opec-Plus,Oil/Gas,Shallow,ACG field,Shallow Water,BP,Socar,MOL Group,Inpex,Others,Exxon Mobil,2024,Yes,Onstream,"Dec. 2024:  Socar has overtaken BP to become the biggest shareholder in the country’s ACG oil development and the BTC oil pipeline. The Azeri company took the bulk of Equinor’s equity in the two projects, under a deal that was finalized on Nov. 29, nearly", ,300.000, ,Medium/Light,Sweet,2025_Q1,26
Azeri-Central-East (ACE) Platform,Yes,Offshore,Azerbaijan,FSU,Opec-Plus,Oil/Gas,Shallow,ACG field,Shallow Water,BP,Socar,MOL Group,Inpex,Others,Exxon Mobil,2024,Yes,Onstream,"Dec. 2024:  Socar has overtaken BP to become the biggest shareholder in the country’s ACG oil development and the BTC oil pipeline. The Azeri company took the bulk of Equinor’s equity in the two projects, under a deal that was finalized on Nov. 29, nearly", ,300.000, ,Medium/Light,Sweet,2024_Q4,14
Azeri-Central-East (ACE) Platform,Yes,Offshore,Azerbaijan,FSU,Opec-Plus,Oil/Gas,Shallow,ACG field,Shallow Water,BP,Socar,MOL Group,Inpex,Others,Exxon Mobil,2024,Yes,Onstream,"Dec. 2024:  Socar has overtaken BP to become the biggest shareholder in the country’s ACG oil development and the BTC oil pipeline. The Azeri company took the bulk of Equinor’s equity in the two projects, under a deal that was finalized on Nov. 29, nearly", ,300.000, ,Medium/Light,Sweet,2024_Q3,5
Azeri-Central-East (ACE) Platform,Yes,Offshore,Azerbaijan,FSU,Opec-Plus,Oil/Gas,Shallow,ACG field,Shallow Water,BP,Socar,MOL Group,Inpex,Others,Exxon Mobil,2024,Yes,Onstream,"Dec. 2024:  Socar has overtaken BP to become the biggest shareholder in the country’s ACG oil development and the BTC oil pipeline. The Azeri company took the bulk of Equinor’s equity in the two projects, under a deal that was finalized on Nov. 29, nearly", ,300.000, ,Medium/Light,Sweet,2024_Q2,5
Azeri-Central-East (ACE) Platform,Yes,Offshore,Azerbaijan,FSU,Opec-Plus,Oil/Gas,Shallow,ACG field,Shallow Water,BP,Socar,MOL Group,Inpex,Others,Exxon Mobil,2024,Yes,Onstream,"Dec. 2024:  Socar has overtaken BP to become the biggest shareholder in the country’s ACG oil development and the BTC oil pipeline. The Azeri company took the bulk of Equinor’s equity in the two projects, under a deal that was finalized on Nov. 29, nearly", ,300.000, ,Medium/Light,Sweet,2024_Q1,
Azeri-Central-East (ACE) Platform,Yes,Offshore,Azerbaijan,FSU,Opec-Plus,Oil/Gas,Shallow,ACG field,Shallow Water,BP,Socar,MOL Group,Inpex,Others,Exxon Mobil,2024,Yes,Onstream,"Dec. 2024:  Socar has overtaken BP to become the biggest shareholder in the country’s ACG oil development and the BTC oil pipeline. The Azeri company took the bulk of Equinor’s equity in the two projects, under a deal that was finalized on Nov. 29, nearly", ,300.000, ,Medium/Light,Sweet,Partner5 Share %,6.79
Azeri-Central-East (ACE) Platform,Yes,Offshore,Azerbaijan,FSU,Opec-Plus,Oil/Gas,Shallow,ACG field,Shallow Water,BP,Socar,MOL Group,Inpex,Others,Exxon Mobil,2024,Yes,Onstream,"Dec. 2024:  Socar has overtaken BP to become the biggest shareholder in the country’s ACG oil development and the BTC oil pipeline. The Azeri company took the bulk of Equinor’s equity in the two projects, under a deal that was finalized on Nov. 29, nearly", ,300.000, ,Medium/Light,Sweet,Partner4 Share %,12.31
Azeri-Central-East (ACE) Platform,Yes,Offshore,Azerbaijan,FSU,Opec-Plus,Oil/Gas,Shallow,ACG field,Shallow Water,BP,Socar,MOL Group,Inpex,Others,Exxon Mobil,2024,Yes,Onstream,"Dec. 2024:  Socar has overtaken BP to become the biggest shareholder in the country’s ACG oil development and the BTC oil pipeline. The Azeri company took the bulk of Equinor’s equity in the two projects, under a deal that was finalized on Nov. 29, nearly", ,300.000, ,Medium/Light,Sweet,Partner3 Share %,9.31
Azeri-Central-East (ACE) Platform,Yes,Offshore,Azerbaijan,FSU,Opec-Plus,Oil/Gas,Shallow,ACG field,Shallow Water,BP,Socar,MOL Group,Inpex,Others,Exxon Mobil,2024,Yes,Onstream,"Dec. 2024:  Socar has overtaken BP to become the biggest shareholder in the country’s ACG oil development and the BTC oil pipeline. The Azeri company took the bulk of Equinor’s equity in the two projects, under a deal that was finalized on Nov. 29, nearly", ,300.000, ,Medium/Light,Sweet,Partner2 Share %,9.57
Azeri-Central-East (ACE) Platform,Yes,Offshore,Azerbaijan,FSU,Opec-Plus,Oil/Gas,Shallow,ACG field,Shallow Water,BP,Socar,MOL Group,Inpex,Others,Exxon Mobil,2024,Yes,Onstream,"Dec. 2024:  Socar has overtaken BP to become the biggest shareholder in the country’s ACG oil development and the BTC oil pipeline. The Azeri company took the bulk of Equinor’s equity in the two projects, under a deal that was finalized on Nov. 29, nearly", ,300.000, ,Medium/Light,Sweet,Partner1 Share %,31.65
Azeri-Central-East (ACE) Platform,Yes,Offshore,Azerbaijan,FSU,Opec-Plus,Oil/Gas,Shallow,ACG field,Shallow Water,BP,Socar,MOL Group,Inpex,Others,Exxon Mobil,2024,Yes,Onstream,"Dec. 2024:  Socar has overtaken BP to become the biggest shareholder in the country’s ACG oil development and the BTC oil pipeline. The Azeri company took the bulk of Equinor’s equity in the two projects, under a deal that was finalized on Nov. 29, nearly", ,300.000, ,Medium/Light,Sweet,Operator Share %,30.37
Upper Zakum Expansion Project - Phase 2,Yes,Offshore,United Arab Emirates,Middle East,Opec-Plus,Oil/Gas,Shallow,Upper Zakum,Conventional,Adnoc,Exxon Mobil,Inpex,Inpex, , , ,Yes,Appraisal,"May. 2025: Exxon Mobil, Abu Dhabi National Oil Co. (Adnoc) and partner Japanese Inpex have agreed to a development plan for the expansion of the giant Upper Zakum oil field as part of a raft of deals.", ,50000.000, ,Medium,Sour, 2029_Q4,
Upper Zakum Expansion Project - Phase 2,Yes,Offshore,United Arab Emirates,Middle East,Opec-Plus,Oil/Gas,Shallow,Upper Zakum,Conventional,Adnoc,Exxon Mobil,Inpex,Inpex, , , ,Yes,Appraisal,"May. 2025: Exxon Mobil, Abu Dhabi National Oil Co. (Adnoc) and partner Japanese Inpex have agreed to a development plan for the expansion of the giant Upper Zakum oil field as part of a raft of deals.", ,50000.000, ,Medium,Sour, 2029_Q3,
Upper Zakum Expansion Project - Phase 2,Yes,Offshore,United Arab Emirates,Middle East,Opec-Plus,Oil/Gas,Shallow,Upper Zakum,Conventional,Adnoc,Exxon Mobil,Inpex,Inpex, , , ,Yes,Appraisal,"May. 2025: Exxon Mobil, Abu Dhabi National Oil Co. (Adnoc) and partner Japanese Inpex have agreed to a development plan for the expansion of the giant Upper Zakum oil field as part of a raft of deals.", ,50000.000, ,Medium,Sour, 2029_Q2,
Upper Zakum Expansion Project - Phase 2,Yes,Offshore,United Arab Emirates,Middle East,Opec-Plus,Oil/Gas,Shallow,Upper Zakum,Conventional,Adnoc,Exxon Mobil,Inpex,Inpex, , , ,Yes,Appraisal,"May. 2025: Exxon Mobil, Abu Dhabi National Oil Co. (Adnoc) and partner Japanese Inpex have agreed to a development plan for the expansion of the giant Upper Zakum oil field as part of a raft of deals.", ,50000.000, ,Medium,Sour, 2029_Q1,
Upper Zakum Expansion Project - Phase 2,Yes,Offshore,United Arab Emirates,Middle East,Opec-Plus,Oil/Gas,Shallow,Upper Zakum,Conventional,Adnoc,Exxon Mobil,Inpex,Inpex, , , ,Yes,Appraisal,"May. 2025: Exxon Mobil, Abu Dhabi National Oil Co. (Adnoc) and partner Japanese Inpex have agreed to a development plan for the expansion of the giant Upper Zakum oil field as part of a raft of deals.", ,50000.000, ,Medium,Sour, 2028_Q4,
Upper Zakum Expansion Project - Phase 2,Yes,Offshore,United Arab Emirates,Middle East,Opec-Plus,Oil/Gas,Shallow,Upper Zakum,Conventional,Adnoc,Exxon Mobil,Inpex,Inpex, , , ,Yes,Appraisal,"May. 2025: Exxon Mobil, Abu Dhabi National Oil Co. (Adnoc) and partner Japanese Inpex have agreed to a development plan for the expansion of the giant Upper Zakum oil field as part of a raft of deals.", ,50000.000, ,Medium,Sour, 2028_Q3,
Upper Zakum Expansion Project - Phase 2,Yes,Offshore,United Arab Emirates,Middle East,Opec-Plus,Oil/Gas,Shallow,Upper Zakum,Conventional,Adnoc,Exxon Mobil,Inpex,Inpex, , , ,Yes,Appraisal,"May. 2025: Exxon Mobil, Abu Dhabi National Oil Co. (Adnoc) and partner Japanese Inpex have agreed to a development plan for the expansion of the giant Upper Zakum oil field as part of a raft of deals.", ,50000.000, ,Medium,Sour,2028_Q2,
Upper Zakum Expansion Project - Phase 2,Yes,Offshore,United Arab Emirates,Middle East,Opec-Plus,Oil/Gas,Shallow,Upper Zakum,Conventional,Adnoc,Exxon Mobil,Inpex,Inpex, , , ,Yes,Appraisal,"May. 2025: Exxon Mobil, Abu Dhabi National Oil Co. (Adnoc) and partner Japanese Inpex have agreed to a development plan for the expansion of the giant Upper Zakum oil field as part of a raft of deals.", ,50000.000, ,Medium,Sour,2028_Q1,
Upper Zakum Expansion Project - Phase 2,Yes,Offshore,United Arab Emirates,Middle East,Opec-Plus,Oil/Gas,Shallow,Upper Zakum,Conventional,Adnoc,Exxon Mobil,Inpex,Inpex, , , ,Yes,Appraisal,"May. 2025: Exxon Mobil, Abu Dhabi National Oil Co. (Adnoc) and partner Japanese Inpex have agreed to a development plan for the expansion of the giant Upper Zakum oil field as part of a raft of deals.", ,50000.000, ,Medium,Sour,2027_Q4,
Upper Zakum Expansion Project - Phase 2,Yes,Offshore,United Arab Emirates,Middle East,Opec-Plus,Oil/Gas,Shallow,Upper Zakum,Conventional,Adnoc,Exxon Mobil,Inpex,Inpex, , , ,Yes,Appraisal,"May. 2025: Exxon Mobil, Abu Dhabi National Oil Co. (Adnoc) and partner Japanese Inpex have agreed to a development plan for the expansion of the giant Upper Zakum oil field as part of a raft of deals.", ,50000.000, ,Medium,Sour,2027_Q3,
Upper Zakum Expansion Project - Phase 2,Yes,Offshore,United Arab Emirates,Middle East,Opec-Plus,Oil/Gas,Shallow,Upper Zakum,Conventional,Adnoc,Exxon Mobil,Inpex,Inpex, , , ,Yes,Appraisal,"May. 2025: Exxon Mobil, Abu Dhabi National Oil Co. (Adnoc) and partner Japanese Inpex have agreed to a development plan for the expansion of the giant Upper Zakum oil field as part of a raft of deals.", ,50000.000, ,Medium,Sour,2027_Q2,
Upper Zakum Expansion Project - Phase 2,Yes,Offshore,United Arab Emirates,Middle East,Opec-Plus,Oil/Gas,Shallow,Upper Zakum,Conventional,Adnoc,Exxon Mobil,Inpex,Inpex, , , ,Yes,Appraisal,"May. 2025: Exxon Mobil, Abu Dhabi National Oil Co. (Adnoc) and partner Japanese Inpex have agreed to a development plan for the expansion of the giant Upper Zakum oil field as part of a raft of deals.", ,50000.000, ,Medium,Sour,2027_Q1,
Upper Zakum Expansion Project - Phase 2,Yes,Offshore,United Arab Emirates,Middle East,Opec-Plus,Oil/Gas,Shallow,Upper Zakum,Conventional,Adnoc,Exxon Mobil,Inpex,Inpex, , , ,Yes,Appraisal,"May. 2025: Exxon Mobil, Abu Dhabi National Oil Co. (Adnoc) and partner Japanese Inpex have agreed to a development plan for the expansion of the giant Upper Zakum oil field as part of a raft of deals.", ,50000.000, ,Medium,Sour,2026_Q4,
Upper Zakum Expansion Project - Phase 2,Yes,Offshore,United Arab Emirates,Middle East,Opec-Plus,Oil/Gas,Shallow,Upper Zakum,Conventional,Adnoc,Exxon Mobil,Inpex,Inpex, , , ,Yes,Appraisal,"May. 2025: Exxon Mobil, Abu Dhabi National Oil Co. (Adnoc) and partner Japanese Inpex have agreed to a development plan for the expansion of the giant Upper Zakum oil field as part of a raft of deals.", ,50000.000, ,Medium,Sour,2026_Q3,
Upper Zakum Expansion Project - Phase 2,Yes,Offshore,United Arab Emirates,Middle East,Opec-Plus,Oil/Gas,Shallow,Upper Zakum,Conventional,Adnoc,Exxon Mobil,Inpex,Inpex, , , ,Yes,Appraisal,"May. 2025: Exxon Mobil, Abu Dhabi National Oil Co. (Adnoc) and partner Japanese Inpex have agreed to a development plan for the expansion of the giant Upper Zakum oil field as part of a raft of deals.", ,50000.000, ,Medium,Sour,2026_Q2,
